FEI Number,Legal Name,State,Country/Area,Product Type,Action Taken Date,Action Type,Case/Injunction ID
3002680320,"Rapid Diagnostics, Division Of Mp Biomedicals, Llc",California,United States,Devices,2015-08-24,Warning Letter,460425
3005144312,"Civic Center Pharmacy, Inc.",Arizona,United States,Drugs,2015-08-20,Warning Letter,453724
3006224965,NCS Pearson,Massachusetts,United States,Devices,2015-08-20,Warning Letter,471631
3007065358,Dexcowin Co. Ltd.,-,-,Devices,2015-08-15,Warning Letter,474468
3002807119,"Guilin Zizhu Latex Co., Ltd",-,China,Devices,2015-08-14,Warning Letter,455114
3002808402,Tecres S.p.A.,-,Italy,Devices,2015-08-14,Warning Letter,459252
1000080301,Pentax of America Inc,New Jersey,United States,Devices,2015-08-12,Warning Letter,461516
3002964398,"Aizu Olympus Co., Ltd.",-,Japan,Devices,2015-08-12,Warning Letter,470191
3002807795,Olympus Medical Systems Corporation,-,Japan,Devices,2015-08-12,Warning Letter,470191
1000635022,Olympus Corporation of the Americas,California,United States,Devices,2015-08-12,Warning Letter,470191
2429304,Olympus Corporation of the Americas,Pennsylvania,United States,Devices,2015-08-12,Warning Letter,470191
2431293,FUJIFILM Healthcare Americas Corporation,New Jersey,United States,Devices,2015-08-12,Warning Letter,470470
3003782610,HOYA Corporation PENTAX Miyagi Factory,-,Japan,Devices,2015-08-12,Warning Letter,471414
3004593468,Coram Healthcare Corp. of Indiana,Indiana,United States,Drugs,2015-08-11,Warning Letter,453295
3008699663,Transdermal Cap Inc.,Ohio,United States,Devices,2015-08-10,Warning Letter,475751
3007512701,Mylan Laboratories Limited,-,India,Drugs,2015-08-07,Warning Letter,464863
3007648351,Mylan Laboratories Limited,-,India,Drugs,2015-08-07,Warning Letter,464863
3003813519,Steriscience Specialties Private Limited,-,India,Drugs,2015-08-07,Warning Letter,464863
3010665082,Cardiac Designs Inc.,Texas,United States,Devices,2015-08-07,Warning Letter,476728
3007699081,"APK Technology Co., Ltd.",-,China,Devices,2015-08-06,Warning Letter,460945
3004863903,"MWT Materials, Inc.",New Jersey,United States,Devices,2015-08-06,Warning Letter,469826
3011339497,EPSa Elektronik & Prazisionsbau Saalfeld GmbH,-,Germany,Devices,2015-08-04,Warning Letter,482187
3010900590,"Qinghai Baojiantang Pharmaceutical Co., Ltd",-,China,Drugs,2015-07-31,Warning Letter,471205
3006551211,Japanese Mayo Kaisha Pharmacy Export Ltd,-,Japan,Drugs,2015-07-31,Warning Letter,471205
3011440475,Just Enhance,New Jersey,United States,Drugs,2015-07-31,Warning Letter,471205
3011495194,"R Thomas Marketing, LLC",New York,United States,Drugs,2015-07-31,Warning Letter,471205
3007417822,Timpo Bioengineering Co Ltd,Georgia,United States,Drugs,2015-07-31,Warning Letter,471205
3010690944,Unknown IMF,-,-,Drugs,2015-07-31,Warning Letter,471205
3009844498,"Royal Case Co., Inc.",Texas,United States,Devices,2015-07-30,Warning Letter,474644
3003098013,Cane S.p.A.,-,Italy,Devices,2015-07-29,Warning Letter,453171
3004544153,Sipra Labs Limited,-,India,Drugs,2015-07-23,Warning Letter,431553
3009613136,Cepheid Ab,-,Sweden,Devices,2015-07-23,Warning Letter,470862
1000525253,"Stat Medical Devices, Inc.",Florida,United States,Devices,2015-07-23,Warning Letter,473754
3010839113,"One Way Drug, LLC",Nevada,United States,Drugs,2015-07-22,Warning Letter,441276
2027467,"Alphatec Spine, Inc.",California,United States,Devices,2015-07-16,Warning Letter,461526
3003802404,Mahendra Chemicals,-,India,Drugs,2015-07-13,Warning Letter,438517
2020394,Bard Peripheral Vascular Inc,Arizona,United States,Devices,2015-07-13,Warning Letter,453127
1000208905,"C. R. Bard, Inc.",New Jersey,United States,Devices,2015-07-13,Warning Letter,453127
1313046,C.R. Bard Inc.,New York,United States,Devices,2015-07-13,Warning Letter,453127
3004769268,"Bernard A. Michlin, M.D.",California,United States,Drugs,2015-07-13,Warning Letter,471184
3011352033,"Lazzaro, Marc, MD",Wisconsin,United States,Devices,2015-07-09,Warning Letter,458657
3006412304,"KRS Global Biotechnology, Inc",Florida,United States,Drugs,2015-07-06,Warning Letter,428467
3011367099,HomeopathyStore.com,Maryland,United States,Biologics,2015-07-06,Warning Letter,451427
3004723334,"Acino Products, LLC",New Jersey,United States,Drugs,2015-06-30,Injunction,274
3004459274,"Ascend Laboratories, LLC",New Jersey,United States,Drugs,2015-06-30,Injunction,274
3010103543,Crocker Spinal Technologies Inc,Utah,United States,Devices,2015-06-30,Warning Letter,451147
3011495566,Innovative Biodefense Inc.,California,United States,Drugs,2015-06-30,Warning Letter,457914
3011123156,"Howard M. Gross, M.D.",Ohio,United States,Drugs,2015-06-29,Warning Letter,461452
3010683157,"SCA Pharmaceuticals, Inc.",Arkansas,United States,Drugs,2015-06-25,Warning Letter,450022
3003780949,Wuxi Kaili Pharmaceutical Company LTD.,-,China,Drugs,2015-06-22,Warning Letter,438067
3008197162,Attix Pharmaceuticals Inc.,-,Canada,Drugs,2015-06-22,Warning Letter,452105
3007697975,EUROMI S.A.,-,Belgium,Devices,2015-06-22,Warning Letter,456931
3005925733,Sharon Bio-Medicine Limited,-,India,Drugs,2015-06-22,Warning Letter,471663
3003407422,"Syntho Pharmaceuticals, Inc.",New York,United States,Drugs,2015-06-22,Warning Letter,471671
3003978209,Vista Pharmaceuticals Limited,-,India,Drugs,2015-06-22,Warning Letter,471701
3003780949,Wuxi Kaili Pharmaceutical Company LTD.,-,China,Drugs,2015-06-22,Warning Letter,471702
3004600090,California Pharmacy & Compounding Center,California,United States,Drugs,2015-06-17,Warning Letter,452485
3010536692,MicroPort Orthopedics Inc.,Tennessee,United States,Devices,2015-06-17,Warning Letter,453299
3005085928,AB Science,-,France,Drugs,2015-06-16,Warning Letter,458001
3004874794,AG Industries LLC,Georgia,United States,Devices,2015-06-12,Warning Letter,469782
3004114003,American Lifestyle,New York,United States,Drugs,2015-06-10,Warning Letter,406447
1216677,"CooperSurgical, Inc.",Connecticut,United States,Devices,2015-06-09,Warning Letter,449979
3000215693,TransOx  Inc.,South Carolina,United States,Drugs,2015-06-08,Warning Letter,448166
3011460597,Meds India LTD,Florida,United States,Drugs,2015-06-08,Warning Letter,455708
3011461292,RX Partners,-,United Kingdom,Drugs,2015-06-08,Warning Letter,455714
3004464228,Insulet Corporation,Massachusetts,United States,Devices,2015-06-05,Warning Letter,460940
1051570,Green Hills Health and Wellness Pharmacy Inc,Tennessee,United States,Drugs,2015-06-04,Warning Letter,450445
3006801265,Zhejiang Biomet Medical Products Co. Ltd.,-,China,Devices,2015-06-03,Warning Letter,455952
3005866789,Thorn Ford Dental Laboratory LLC,Washington,United States,Devices,2015-06-02,Warning Letter,453120
3003775444,Ondamed GmBH,-,Germany,Devices,2015-06-01,Warning Letter,444520
3016823837,LifeCell Corp,New Jersey,United States,Devices,2015-06-01,Warning Letter,459704
3011535945,Medica Outlet,-,Canada,Devices,2015-06-01,Warning Letter,460334
3008374097,Allergen Medical,Massachusetts,United States,Devices,2015-05-29,Warning Letter,459702
3004170064,"TEI Biosciences, Inc.",Massachusetts,United States,Devices,2015-05-29,Warning Letter,459703
3011530933,Jian Peng Zhou,-,China,Devices,2015-05-29,Warning Letter,460153
3011532734,Dr. Hettie Morgan,California,United States,Devices,2015-05-29,Warning Letter,460239
3011532729,Dr. Ashley Minas,-,Armenia,Devices,2015-05-29,Warning Letter,460244
3009129500,"Colon Care Products of PA, LLC",Pennsylvania,United States,Devices,2015-05-28,Warning Letter,460342
3003002370,VUAB Pharma a.s.,-,Czech Republic,Drugs,2015-05-27,Warning Letter,441838
3003337893,"Nephros, Inc.",New Jersey,United States,Devices,2015-05-27,Warning Letter,449134
3008213711,"Pharmakon Pharmaceuticals, Inc.",Indiana,United States,Drugs,2015-05-21,Warning Letter,450088
3003945344,Insightra Medical Inc,Tennessee,United States,Devices,2015-05-21,Warning Letter,455892
3011340063,Akron Bee Pollen,Ohio,United States,Drugs,2015-05-21,Warning Letter,459322
3009537647,9mm Special Effects,Hawaii,United States,Devices,2015-05-19,Warning Letter,443368
3009223453,Spartan Bioscience Inc.,-,Canada,Devices,2015-05-15,Warning Letter,452036
3004596923,HHCS Pharmacy Inc.,Florida,United States,Drugs,2015-05-14,Warning Letter,447935
3007031088,"HanChuan FuMo Plastics Co., Ltd.",-,China,Devices,2015-05-13,Warning Letter,453627
3008493238,"ZYTO Technologies, Inc.",Utah,United States,Devices,2015-05-08,Warning Letter,447213
3010911464,"Binh Bui-Nguyen, MD",-,France,Drugs,2015-05-04,Warning Letter,454463
1000307651,"Soft Computer Consultants, Inc.",Florida,United States,Devices,2015-04-30,Warning Letter,452788
3003604053,Smith & Nephew Inc.,Massachusetts,United States,Devices,2015-04-30,Warning Letter,457814
2182207,Medtronic Neuromodulation,Minnesota,United States,Devices,2015-04-29,Injunction,252
3005521864,"Anybattery, Inc.",Minnesota,United States,Devices,2015-04-29,Warning Letter,447357
1000220363,Vann Healthcare Services Inc,Kentucky,United States,Drugs,2015-04-29,Warning Letter,449139
3007271263,Premier Pharmacy Labs Inc,Florida,United States,Drugs,2015-04-27,Warning Letter,449477
3011116100,"Absolute Pharmacy, LLC",Florida,United States,Drugs,2015-04-27,Warning Letter,451938
1526072,"Gottfried Medical, Inc.",Ohio,United States,Devices,2015-04-27,Warning Letter,456882
3001451466,Madison Polymeric Engineering,Connecticut,United States,Devices,2015-04-22,Warning Letter,456082
3005792925,TEM INNOVATIONS GMBH,-,Germany,Devices,2015-04-21,Warning Letter,447892
3010836489,"I.V. Specialty, Ltd",Texas,United States,Drugs,2015-04-21,Warning Letter,449528
3010275727,Vibracare Gmbh,-,Germany,Devices,2015-04-17,Warning Letter,450437
3007166042,Kids Company Ltd Yugengaisha Kids,-,Japan,Devices,2015-04-15,Warning Letter,452601
3003434972,"Wedgewood Connect, LLC",California,United States,Drugs,2015-04-14,Warning Letter,433819
3015537323,STOCKERT GMBH,-,Germany,Devices,2015-04-14,Warning Letter,446574
3008351021,New May King Plastic Ltd,-,China,Devices,2015-04-13,Warning Letter,448276
3002787468,Stratus Pharmaceuticals Inc,Florida,United States,Drugs,2015-04-13,Seizure,449900
3018859,Natus Medical Incorporated,Washington,United States,Devices,2015-04-10,Warning Letter,442835
3002807423,"ARKRAY, Inc.",-,Japan,Devices,2015-04-10,Warning Letter,446446
2027111,Applied Medical Resources Corp,California,United States,Devices,2015-04-10,Warning Letter,448370
3007350713,Quality Electrodynamics LLC,Ohio,United States,Devices,2015-04-10,Warning Letter,455248
2527072,"Martech Medical Products, Inc.",Pennsylvania,United States,Devices,2015-04-10,Warning Letter,455619
1000583780,"Sunnex, LLC",North Carolina,United States,Devices,2015-04-10,Warning Letter,456997
3002807317,IMS GIOTTO S.p.A.,-,Italy,Devices,2015-04-08,Warning Letter,423125
3005287250,"Region Care, Inc.",New York,United States,Drugs,2015-04-08,Warning Letter,439312
3007495879,Thermedx LLC,Ohio,United States,Devices,2015-04-08,Warning Letter,448762
1000517640,"Better Health Systems, Inc",Colorado,United States,Devices,2015-04-07,Warning Letter,447084
3002808537,"Yunnan Hande Bio-Tech Co., Ltd.",-,China,Drugs,2015-04-06,Warning Letter,432898
3011078156,"Galena Biopharma, Inc.",California,United States,Drugs,2015-04-03,Warning Letter,447113
3002830597,"Visionary Contact Lens, Inc.",California,United States,Devices,2015-04-03,Warning Letter,454832
1833125,Battle Creek Equipment Co.,Indiana,United States,Devices,2015-04-03,Warning Letter,455012
2518902,"Medical Components, Inc dba MedComp",Pennsylvania,United States,Devices,2015-04-02,Warning Letter,454607
6499,Lac-Mac Limited,-,Canada,Devices,2015-04-01,Warning Letter,446956
3010938139,"CXL-USA, LLC",Maryland,United States,Drugs,2015-04-01,Warning Letter,450628
3005841768,RemedyRepack Inc.,Pennsylvania,United States,Drugs,2015-03-31,Warning Letter,422456
2024591,Rebel Distributors Corp,California,United States,Drugs,2015-03-31,Warning Letter,423611
3004640070,Avara Liscate Pharmaceutical Services SPA,-,Italy,Drugs,2015-03-31,Warning Letter,439066
3007174596,Kings Park Slope Inc,New York,United States,Drugs,2015-03-27,Warning Letter,439314
3008846597,Alexander Infusion LLC D/B/A Avanti Health Care,New York,United States,Drugs,2015-03-27,Warning Letter,441381
3009611093,"William C. Domb, DMD",California,United States,Devices,2015-03-24,Warning Letter,446535
2647991,BIO LAB-ST. JOSEPH CORP,Puerto Rico,United States,Devices,2015-03-18,Warning Letter,415993
3003381432,"Martin Avenue Pharmacy, Inc.",Illinois,United States,Drugs,2015-03-18,Warning Letter,447940
3009435759,"Zizion Group, LLC",Florida,United States,Biologics,2015-03-12,Warning Letter,448416
3009254136,Sironis Inc,California,United States,Devices,2015-03-10,Warning Letter,441346
3009400402,Taicang Sheng Jia Medical Equipment Science & Technology Co.,-,China,Devices,2015-03-10,Warning Letter,447470
3007293046,ARSCI INC.,-,Canada,Devices,2015-03-09,Warning Letter,445166
3009238346,DORO INC ( O/S DORO SAFETY & SECURITY),-,Canada,Devices,2015-03-09,Warning Letter,446370
3009619660,Winter Goals,Arizona,United States,Devices,2015-03-05,Warning Letter,422768
3003422726,"ARKRAY Factory, Inc.",-,Japan,Devices,2015-03-04,Warning Letter,446565
3000287096,Novacyl (Thailand) Ltd.,-,Thailand,Drugs,2015-03-02,Warning Letter,433932
3007349751,NanoEnTek Factory,-,-,Devices,2015-03-02,Warning Letter,446343
1626310,"Iso-Tex Diagnostics, Inc.",Texas,United States,Drugs,2015-03-02,Warning Letter,446374
3001227772,Molteno Ophthalmic Limited,-,New Zealand,Devices,2015-02-27,Warning Letter,450427
3010888595,purecbd.net,Michigan,United States,Drugs,2015-02-26,Warning Letter,444565
3010920566,Hemp Oil Care,California,United States,Drugs,2015-02-26,Warning Letter,445848
3011234394,"Modern Herb Shop, Inc.",California,United States,Drugs,2015-02-26,Warning Letter,446536
3008785938,"Infiniti Creations, LLC",Utah,United States,Drugs,2015-02-26,Warning Letter,451564
1000516428,"Tiller MIND BODY, Inc.",Texas,United States,Devices,2015-02-25,Warning Letter,439175
3005840432,Sopro Comeg Gmbh,-,Germany,Devices,2015-02-23,Warning Letter,432749
3009113203,Rodo Medical Inc,California,United States,Devices,2015-02-20,Warning Letter,441076
3010093195,"MyNicNaxs, Inc.",Florida,United States,Drugs,2015-02-20,Warning Letter,441300
3009447557,"XZeal Technologies, Inc.",Florida,United States,Devices,2015-02-20,Warning Letter,444014
2183785,Key Surgical LLC,Minnesota,United States,Devices,2015-02-20,Warning Letter,448403
3009453842,"Flextronics Electronics Technology (Suzhou) Co., Ltd.",-,China,Devices,2015-02-19,Warning Letter,445443
3000719543,"Inovo, Inc",Florida,United States,Devices,2015-02-19,Warning Letter,451133
3008872045,"Craftmatic Industries, Inc.",Florida,United States,Devices,2015-02-17,Warning Letter,449874
3010285019,"Pine Pharmacy and Home Care Products Center, Inc.",New York,United States,Drugs,2015-02-13,Warning Letter,435704
3005622231,Multimedical S.R.L.,-,Italy,Devices,2015-02-13,Warning Letter,444772
3004153171,"Cenorin, LLC",Washington,United States,Devices,2015-02-12,Warning Letter,434408
1221645,"Verichem Laboratories, Inc.",Rhode Island,United States,Devices,2015-02-04,Warning Letter,446069
3007965489,Datascope Corp.,New Jersey,United States,Devices,2015-02-03,Injunction,262
3011000002,Perry Drugs Inc.,Kansas,United States,Drugs,2015-02-03,Warning Letter,449326
3006076314,Apotex Research Private Limited,-,India,Drugs,2015-01-30,Warning Letter,437669
2022474,"Laclede, Inc.",California,United States,Drugs,2015-01-29,Injunction,263
1000408433,Somatex Medical Technologies GMBH,-,Germany,Devices,2015-01-29,Warning Letter,444474
3003735408,F.P. Rubinstein Y Cia SRL,-,Argentina,Devices,2015-01-29,Warning Letter,445870
3005580627,"Oregon Compounding Centers, Inc.",Oregon,United States,Drugs,2015-01-27,Warning Letter,444376
3004428458,"GVS Filter Technology UK, Ltd.",-,United Kingdom,Devices,2015-01-23,Warning Letter,445394
3004483441,Cantrell Drug Company,Arkansas,United States,Drugs,2015-01-21,Warning Letter,416764
3006028115,Luminex Corporation,Illinois,United States,Devices,2015-01-21,Warning Letter,430264
3008727514,Criticare Systems (Malaysia) Sdn. Bhd.,-,Malaysia,Devices,2015-01-15,Warning Letter,445485
3008220943,"FOSHAN CARE MEDICAL TECHNOLOGY CO., LTD.",-,China,Devices,2015-01-12,Warning Letter,442307
3006049570,Conkin Surgical Instruments Ltd.,-,Canada,Devices,2015-01-12,Warning Letter,443059
3004540983,Combo AG,-,Switzerland,Devices,2015-01-12,Warning Letter,443070
3010482178,Medical Supply Liquidators Llc,Iowa,United States,Drugs,2015-01-09,Warning Letter,434012
3005210225,Micro Labs Limited,-,India,Drugs,2015-01-09,Warning Letter,437438
3009081613,"Derma Pen, LLC",Utah,United States,Devices,2015-01-09,Warning Letter,437705
3003007937,"TreyMed, Inc.",Wisconsin,United States,Devices,2015-01-09,Warning Letter,448102
3010623603,"Caliber Imaging & Diagnostics,",New York,United States,Devices,2015-01-08,Warning Letter,431658
3003300673,"Collagen Matrix, Inc.",New Jersey,United States,Devices,2015-01-08,Warning Letter,437174
1000448358,Linde Gas & Equiment Inc.,New York,United States,Devices,2015-01-07,Warning Letter,440786
2020601,"MicroAire Surgical Instruments, LLC",Virginia,United States,Devices,2014-12-29,Warning Letter,440739
3004496839,"Shanghai Hua Yue Packaging Products Co., Ltd.",-,China,Devices,2014-12-24,Warning Letter,445161
3010492449,Shoreside Enterprises Inc.,Florida,United States,Drugs,2014-12-23,Warning Letter,422722
3005483737,Degania Medical Devices Pvt. Ltd.,-,India,Devices,2014-12-23,Warning Letter,443502
3004117396,"Novacyl Wuxi Pharmaceutical Co., Ltd.",-,China,Drugs,2014-12-19,Warning Letter,420362
